project_id,state,project_type,total_land_required_hectares,land_acquired_percent,pending_approvals,compensation_pending_percent,legal_cases,affected_families,rr_completed_percent,possession_percent,planned_duration_months,environmental_clearance,forest_clearance,previous_delay_days,delay_days,delay_risk,project_status
LA02333,Madhya Pradesh,Railway,139.3,90.6,4,21.1,5,144,52.3,95.0,24,Pending,Not Required,0,98,Medium,Near Completion
LA02334,Chhattisgarh,Airport,457.7,83.1,1,3.6,2,206,59.7,50.8,32,Approved,Approved,99,110,Medium,In Progress
LA02335,Odisha,Railway,158.9,51.6,3,19.8,6,73,15.2,23.3,68,Pending,Pending,25,203,Medium,Early Stage
LA02336,Bihar,Power Transmission,69.5,81.0,1,45.6,8,39,42.1,84.4,39,Approved,Not Required,7,139,Medium,In Progress
LA02337,West Bengal,Airport,45.7,73.5,5,4.8,7,43,72.0,42.8,33,Approved,Approved,82,120,Medium,In Progress
LA02338,Chhattisgarh,Metro,110.3,57.7,2,47.8,4,71,56.3,60.7,33,Pending,Approved,27,172,Medium,Early Stage
LA02339,Maharashtra,Highway,87.7,73.5,3,45.9,3,43,41.0,62.9,34,Approved,Approved,143,275,High,In Progress
LA02340,Gujarat,Power Transmission,246.7,59.1,1,36.9,7,164,35.5,53.4,77,Not Required,Approved,178,316,High,Early Stage
LA02341,Andhra Pradesh,Metro,40.9,64.0,1,33.6,3,16,17.7,37.8,12,Approved,Approved,167,279,High,In Progress
LA02342,Telangana,Highway,501.6,89.2,2,22.6,4,138,60.5,80.0,82,Approved,Approved,0,42,Low,In Progress
LA02343,Bihar,Irrigation,266.0,28.0,1,28.4,3,132,12.2,3.7,49,Pending,Approved,91,310,High,Early Stage
LA02344,Haryana,Highway,75.7,88.3,0,13.5,2,20,88.4,69.2,47,Approved,Pending,111,62,Low,In Progress
LA02345,Odisha,Railway,414.9,57.8,3,54.9,1,217,44.8,38.7,74,Approved,Pending,0,212,Medium,Early Stage
LA02346,Madhya Pradesh,Metro,46.3,72.0,0,31.4,1,24,55.5,52.9,80,Approved,Approved,0,26,Low,In Progress
LA02347,Rajasthan,Railway,107.2,79.7,0,23.9,3,118,66.0,76.2,76,Not Required,Pending,62,108,Medium,In Progress
LA02348,Jharkhand,Metro,30.4,65.0,0,34.7,1,35,40.7,50.6,77,Approved,Pending,0,129,Medium,In Progress
LA02349,Uttar Pradesh,Highway,432.5,60.2,3,28.1,3,144,54.7,55.7,49,Approved,Approved,150,226,Medium,In Progress
LA02350,Bihar,Highway,22.2,70.6,1,15.9,0,14,60.3,60.5,16,Approved,Approved,46,46,Low,In Progress
LA02351,Bihar,Highway,26.5,67.4,1,43.7,1,13,53.9,55.0,82,Approved,Approved,42,132,Medium,In Progress
LA02352,Jharkhand,Highway,52.5,73.4,3,18.0,1,23,61.5,48.0,18,Not Required,Approved,62,97,Medium,In Progress
LA02353,Haryana,Power Transmission,277.0,69.5,2,58.1,3,123,82.8,53.6,21,Approved,Pending,20,167,Medium,In Progress
LA02354,West Bengal,Metro,202.7,39.9,3,44.0,1,232,0.0,22.7,75,Not Required,Not Required,0,234,Medium,Early Stage
LA02355,Rajasthan,Metro,99.9,68.2,2,36.4,2,83,33.2,52.1,79,Pending,Not Required,6,237,Medium,In Progress
LA02356,Telangana,Railway,214.0,83.3,2,43.8,1,230,55.5,83.7,21,Pending,Not Required,21,129,Medium,In Progress
LA02357,Andhra Pradesh,Industrial Corridor,81.6,73.5,0,34.8,4,45,68.1,61.5,42,Pending,Not Required,45,107,Medium,In Progress
LA02358,Uttar Pradesh,Highway,128.9,30.7,3,36.1,2,58,23.6,4.0,76,Pending,Approved,40,350,High,Early Stage
LA02359,Kerala,Highway,366.5,66.2,0,26.1,2,340,60.1,47.0,79,Not Required,Approved,125,136,Medium,In Progress
LA02360,Uttar Pradesh,Airport,73.0,39.2,1,27.4,4,34,27.3,19.4,69,Approved,Pending,71,353,High,Early Stage
LA02361,Kerala,Metro,46.9,78.8,0,23.7,1,25,48.3,71.6,77,Approved,Not Required,0,18,Low,In Progress
LA02362,Jharkhand,Industrial Corridor,134.3,53.4,1,27.7,1,150,50.1,34.0,79,Not Required,Pending,43,251,Medium,Early Stage
LA02363,Himachal Pradesh,Irrigation,168.9,73.8,3,26.2,1,178,50.1,56.3,46,Approved,Not Required,0,98,Medium,In Progress
LA02364,Karnataka,Irrigation,98.9,53.6,2,56.6,3,32,56.2,29.7,16,Approved,Approved,0,157,Medium,Early Stage
LA02365,Jharkhand,Highway,211.2,37.1,3,69.5,3,117,9.5,31.2,69,Approved,Pending,131,359,High,Early Stage
LA02366,Gujarat,Highway,75.9,50.2,3,20.7,2,47,58.4,38.6,27,Approved,Not Required,0,186,Medium,Early Stage
LA02367,Rajasthan,Highway,100.3,62.6,1,13.7,3,83,59.4,58.1,59,Approved,Pending,46,147,Medium,In Progress
LA02368,Tamil Nadu,Irrigation,123.8,68.4,1,32.7,5,26,47.8,64.8,22,Pending,Pending,62,204,Medium,In Progress
LA02369,Tamil Nadu,Power Transmission,114.9,94.0,1,15.3,2,62,51.3,92.2,71,Approved,Pending,15,49,Low,Near Completion
LA02370,Tamil Nadu,Power Transmission,354.7,81.4,1,8.4,1,82,52.3,75.4,37,Pending,Approved,29,112,Medium,In Progress
LA02371,Maharashtra,Highway,123.2,88.7,3,17.8,4,101,63.2,92.7,18,Pending,Approved,69,162,Medium,In Progress
LA02372,Chhattisgarh,Irrigation,69.5,33.8,5,50.4,5,68,41.4,35.7,77,Pending,Pending,63,439,High,Early Stage
LA02373,Gujarat,Metro,141.0,66.8,3,28.5,0,107,47.2,55.7,54,Approved,Approved,88,217,Medium,In Progress
LA02374,Telangana,Irrigation,212.2,50.8,0,56.2,1,141,50.1,39.4,29,Pending,Not Required,13,226,Medium,Early Stage
LA02375,Punjab,Metro,173.8,87.6,4,33.9,3,86,56.2,75.2,74,Approved,Not Required,40,111,Medium,In Progress
LA02376,Himachal Pradesh,Highway,165.8,43.6,3,43.6,2,124,29.7,50.2,38,Pending,Pending,86,309,High,Early Stage
LA02377,Assam,Highway,25.2,49.8,3,56.9,0,17,35.5,46.8,41,Pending,Approved,0,141,Medium,Early Stage
LA02378,Karnataka,Power Transmission,20.0,31.0,3,63.0,1,17,62.2,8.5,76,Approved,Approved,129,389,High,Early Stage
LA02379,Himachal Pradesh,Railway,266.1,75.4,2,29.0,4,107,74.1,70.8,51,Approved,Pending,187,202,Medium,In Progress
LA02380,Punjab,Railway,130.7,48.4,3,11.5,3,78,45.2,50.0,78,Pending,Approved,134,316,High,Early Stage
LA02381,Tamil Nadu,Railway,88.4,84.0,2,5.7,3,63,70.0,73.2,23,Pending,Approved,26,99,Medium,In Progress
LA02382,Andhra Pradesh,Railway,162.4,81.1,3,19.5,1,160,80.9,51.3,83,Approved,Not Required,40,107,Medium,In Progress
LA02383,Uttarakhand,Power Transmission,463.2,57.8,4,43.1,4,555,20.0,41.0,51,Approved,Pending,22,294,High,Early Stage
LA02384,Telangana,Highway,299.3,77.0,2,10.6,2,174,21.9,66.7,70,Approved,Not Required,23,67,Low,In Progress
LA02385,Tamil Nadu,Highway,204.0,64.0,2,47.1,0,171,52.8,54.1,73,Approved,Not Required,39,111,Medium,In Progress
LA02386,Assam,Irrigation,42.4,85.8,1,39.5,1,19,58.9,88.5,30,Pending,Not Required,20,82,Low,In Progress
LA02387,Himachal Pradesh,Metro,47.3,91.0,7,24.7,3,40,56.5,80.2,48,Pending,Pending,0,170,Medium,Near Completion
LA02388,Himachal Pradesh,Highway,20.0,55.1,1,44.9,1,6,51.9,29.4,26,Approved,Approved,7,167,Medium,Early Stage
LA02389,Himachal Pradesh,Highway,154.2,24.3,2,64.6,6,64,0.0,0.0,43,Approved,Approved,86,408,High,Early Stage
LA02390,Assam,Highway,231.0,38.8,4,52.6,1,150,44.5,31.5,53,Approved,Approved,135,291,High,Early Stage
LA02391,West Bengal,Highway,247.6,49.6,2,42.8,3,117,59.6,44.2,83,Approved,Pending,0,201,Medium,Early Stage
LA02392,Tamil Nadu,Highway,159.8,69.7,4,29.1,5,56,34.9,75.2,22,Pending,Approved,42,225,Medium,In Progress
LA02393,Kerala,Highway,79.0,73.9,3,39.7,4,73,81.5,74.5,78,Approved,Pending,0,174,Medium,In Progress
LA02394,Uttar Pradesh,Industrial Corridor,55.7,72.5,2,40.0,4,41,69.0,50.1,71,Pending,Approved,0,206,Medium,In Progress
LA02395,West Bengal,Irrigation,44.6,59.7,4,19.6,5,49,40.2,30.8,82,Approved,Approved,13,189,Medium,Early Stage
LA02396,Punjab,Irrigation,78.3,51.9,2,40.2,5,12,35.9,24.8,31,Pending,Approved,39,300,High,Early Stage
LA02397,Uttarakhand,Railway,39.2,69.1,4,37.1,1,14,52.2,63.3,78,Approved,Approved,113,254,Medium,In Progress
LA02398,Madhya Pradesh,Railway,400.4,73.3,4,11.0,3,290,58.0,34.8,13,Pending,Not Required,0,143,Medium,In Progress
LA02399,Madhya Pradesh,Power Transmission,29.8,24.6,1,63.3,5,18,24.8,22.9,63,Approved,Pending,29,300,High,Early Stage
LA02400,Haryana,Industrial Corridor,76.1,67.9,3,29.7,3,91,78.9,60.3,62,Approved,Approved,0,90,Medium,In Progress
LA02401,Maharashtra,Metro,20.0,56.3,1,61.9,4,15,33.3,25.1,24,Pending,Approved,62,270,High,Early Stage
LA02402,Odisha,Highway,115.8,92.2,5,27.4,5,28,69.1,72.6,84,Approved,Pending,76,218,Medium,Near Completion
LA02403,Haryana,Railway,89.8,77.8,3,27.8,2,55,61.5,52.3,55,Not Required,Approved,51,174,Medium,In Progress
LA02404,Odisha,Metro,66.5,93.2,1,23.5,3,22,47.4,79.7,28,Not Required,Approved,37,123,Medium,Near Completion
LA02405,Telangana,Metro,40.7,86.6,1,23.2,6,15,72.8,66.1,30,Pending,Approved,69,167,Medium,In Progress
LA02406,Chhattisgarh,Highway,90.2,86.3,2,3.2,2,42,58.0,72.4,42,Pending,Approved,59,139,Medium,In Progress
LA02407,Telangana,Power Transmission,56.7,35.3,1,49.3,5,55,33.8,38.9,22,Approved,Not Required,34,259,Medium,Early Stage
LA02408,Haryana,Metro,80.1,69.8,2,11.1,2,60,49.4,66.7,67,Not Required,Pending,0,181,Medium,In Progress
LA02409,West Bengal,Metro,475.2,45.7,4,40.4,1,394,49.7,20.8,83,Approved,Approved,16,253,Medium,Early Stage
LA02410,Maharashtra,Highway,104.2,51.8,2,42.6,3,55,14.8,40.1,42,Approved,Approved,41,248,Medium,Early Stage
LA02411,Bihar,Industrial Corridor,141.6,64.2,4,19.2,0,128,19.5,48.2,83,Pending,Not Required,75,232,Medium,In Progress
LA02412,Maharashtra,Industrial Corridor,60.7,78.9,1,25.0,2,58,75.9,79.6,41,Approved,Not Required,121,132,Medium,In Progress
LA02413,Uttarakhand,Highway,46.2,82.7,3,41.7,5,28,57.3,82.6,24,Approved,Approved,54,162,Medium,In Progress
LA02414,Kerala,Airport,88.3,67.1,2,25.9,2,27,64.0,43.3,13,Pending,Approved,148,211,Medium,In Progress
LA02415,Telangana,Airport,756.2,69.4,0,19.8,3,833,100.0,66.2,33,Approved,Approved,14,0,Low,In Progress
LA02416,West Bengal,Irrigation,70.5,62.4,2,48.3,3,50,41.6,42.9,24,Approved,Pending,138,354,High,In Progress
LA02417,Kerala,Highway,122.4,89.7,1,22.7,4,62,61.2,62.1,47,Approved,Not Required,36,68,Low,In Progress
LA02418,Madhya Pradesh,Irrigation,44.5,79.8,2,25.2,3,30,63.7,76.6,15,Pending,Approved,45,117,Medium,In Progress
LA02419,Madhya Pradesh,Metro,20.0,47.7,0,49.6,2,18,13.3,25.6,82,Pending,Approved,19,228,Medium,Early Stage
LA02420,Andhra Pradesh,Highway,46.0,60.9,1,37.9,1,44,39.6,58.8,28,Approved,Approved,58,180,Medium,In Progress
LA02421,Madhya Pradesh,Highway,681.0,54.4,1,30.3,4,169,52.0,33.9,64,Pending,Approved,12,171,Medium,Early Stage
LA02422,Jharkhand,Highway,149.3,44.0,2,31.4,9,163,27.3,37.4,72,Not Required,Approved,0,202,Medium,Early Stage
LA02423,Karnataka,Highway,363.1,52.1,4,62.3,5,363,38.1,35.9,27,Approved,Pending,0,272,High,Early Stage
LA02424,Chhattisgarh,Metro,67.0,69.8,1,36.7,2,69,25.4,56.8,50,Approved,Approved,114,155,Medium,In Progress
LA02425,Rajasthan,Industrial Corridor,20.0,77.5,3,45.6,4,17,69.7,70.0,42,Not Required,Approved,72,156,Medium,In Progress
LA02426,Odisha,Highway,35.1,73.5,4,26.1,3,27,76.3,70.9,21,Pending,Not Required,85,167,Medium,In Progress
LA02427,Tamil Nadu,Power Transmission,126.1,73.2,3,44.1,8,28,23.6,84.8,35,Approved,Not Required,26,217,Medium,In Progress
LA02428,Telangana,Highway,110.2,60.3,1,26.9,2,96,52.7,47.5,41,Pending,Approved,123,258,Medium,In Progress
LA02429,Jharkhand,Airport,89.2,74.7,2,9.5,1,46,70.9,58.6,49,Approved,Pending,19,8,Low,In Progress
LA02430,Madhya Pradesh,Power Transmission,57.4,74.4,2,34.2,1,55,58.1,30.2,42,Approved,Pending,59,191,Medium,In Progress
LA02431,Karnataka,Irrigation,200.1,70.8,0,41.8,1,205,58.0,65.0,72,Approved,Pending,64,64,Low,In Progress
LA02432,Bihar,Airport,58.8,78.1,3,39.2,4,48,79.6,51.5,59,Pending,Approved,158,286,High,In Progress
LA02433,Tamil Nadu,Industrial Corridor,116.9,95.1,3,22.3,2,96,99.0,91.6,27,Pending,Approved,0,43,Low,Near Completion
LA02434,Rajasthan,Highway,106.3,34.2,0,42.5,2,115,29.6,33.0,19,Approved,Pending,97,350,High,Early Stage
LA02435,West Bengal,Highway,65.8,76.2,1,32.2,2,71,39.5,85.9,56,Not Required,Approved,93,204,Medium,In Progress
LA02436,Odisha,Railway,42.6,86.5,0,26.4,2,13,60.8,80.3,84,Not Required,Approved,142,103,Medium,In Progress
LA02437,Kerala,Highway,62.6,84.7,2,22.0,8,25,65.8,76.9,52,Pending,Approved,121,208,Medium,In Progress
LA02438,Punjab,Railway,442.6,23.1,2,51.4,3,250,0.0,13.6,68,Pending,Approved,0,309,High,Early Stage
LA02439,Chhattisgarh,Highway,231.7,80.6,4,11.6,2,258,69.9,65.5,44,Pending,Approved,125,267,Medium,In Progress
LA02440,Gujarat,Power Transmission,214.3,51.9,2,43.4,3,221,25.4,41.9,44,Approved,Approved,0,220,Medium,Early Stage
LA02441,Telangana,Irrigation,46.1,59.3,1,39.8,6,16,72.4,45.8,73,Not Required,Approved,0,163,Medium,Early Stage
LA02442,Maharashtra,Irrigation,26.5,73.2,3,11.6,3,10,35.2,47.8,37,Approved,Pending,46,147,Medium,In Progress
LA02443,Maharashtra,Industrial Corridor,228.6,69.0,2,54.9,3,81,88.9,61.7,32,Pending,Approved,0,101,Medium,In Progress
LA02444,Uttar Pradesh,Highway,194.2,60.7,1,18.9,5,196,28.4,47.9,50,Pending,Approved,43,211,Medium,In Progress
LA02445,Odisha,Highway,101.2,47.6,0,35.2,3,50,6.0,37.2,57,Not Required,Pending,0,250,Medium,Early Stage
LA02446,Assam,Airport,65.7,87.1,1,24.6,2,64,83.4,76.2,54,Approved,Approved,63,54,Low,In Progress
LA02447,Jharkhand,Airport,25.9,75.6,2,32.5,7,6,42.9,57.7,46,Approved,Not Required,14,125,Medium,In Progress
LA02448,Kerala,Railway,188.2,43.7,0,35.6,3,211,38.2,24.3,79,Approved,Approved,0,224,Medium,Early Stage
LA02449,Jharkhand,Metro,246.7,64.9,1,22.5,5,86,51.6,48.3,45,Approved,Approved,58,164,Medium,In Progress
LA02450,Tamil Nadu,Metro,50.5,41.6,4,45.3,3,17,12.7,50.5,78,Approved,Pending,57,322,High,Early Stage
LA02451,Chhattisgarh,Highway,47.1,80.2,3,25.0,1,30,23.8,55.2,53,Approved,Approved,0,136,Medium,In Progress
LA02452,Assam,Railway,258.5,79.9,0,42.7,5,270,53.9,61.0,78,Approved,Approved,25,138,Medium,In Progress
LA02453,Gujarat,Railway,52.2,46.6,1,30.9,1,38,44.0,41.0,44,Pending,Pending,0,166,Medium,Early Stage
LA02454,West Bengal,Airport,408.4,31.4,3,53.0,3,242,17.9,18.4,14,Approved,Not Required,0,290,High,Early Stage
LA02455,Chhattisgarh,Power Transmission,82.0,68.8,0,29.7,4,48,50.1,68.1,29,Approved,Not Required,134,97,Medium,In Progress
LA02456,West Bengal,Metro,64.8,73.0,2,33.8,2,32,63.5,74.0,81,Pending,Pending,59,181,Medium,In Progress
LA02457,Chhattisgarh,Industrial Corridor,93.5,71.6,4,26.8,3,47,27.3,64.9,19,Not Required,Pending,169,315,High,In Progress
LA02458,Uttarakhand,Irrigation,64.8,35.0,2,62.9,0,55,18.5,11.9,32,Approved,Approved,31,245,Medium,Early Stage
LA02459,West Bengal,Highway,234.5,86.0,2,30.2,4,159,84.9,66.4,31,Approved,Approved,65,101,Medium,In Progress
LA02460,Gujarat,Airport,191.1,75.0,0,43.9,1,215,47.9,84.3,18,Pending,Approved,25,117,Medium,In Progress
LA02461,Rajasthan,Metro,227.0,91.1,1,20.8,1,126,70.6,76.8,64,Not Required,Not Required,15,0,Low,Near Completion
LA02462,Uttar Pradesh,Metro,105.3,66.6,2,32.7,1,26,41.2,56.4,60,Pending,Approved,111,186,Medium,In Progress
LA02463,West Bengal,Highway,61.1,57.5,3,33.0,4,31,38.4,51.8,71,Approved,Approved,94,142,Medium,Early Stage
LA02464,Odisha,Power Transmission,89.3,60.6,0,18.3,6,49,45.4,52.9,57,Approved,Approved,19,219,Medium,In Progress
LA02465,West Bengal,Power Transmission,62.7,78.9,1,30.6,3,38,39.6,87.2,31,Approved,Approved,73,114,Medium,In Progress
LA02466,Tamil Nadu,Highway,313.1,43.0,2,51.1,4,298,55.0,27.4,80,Approved,Approved,0,224,Medium,Early Stage
LA02467,Rajasthan,Highway,211.0,74.5,1,35.1,2,121,67.3,63.7,20,Pending,Not Required,19,120,Medium,In Progress
LA02468,Punjab,Highway,83.3,86.0,2,17.4,2,45,84.2,79.5,58,Approved,Approved,76,35,Low,In Progress
LA02469,Maharashtra,Irrigation,41.0,57.5,4,23.8,3,31,40.9,35.8,15,Pending,Not Required,110,265,Medium,Early Stage
LA02470,Uttar Pradesh,Airport,333.5,64.3,4,24.3,2,321,23.7,54.4,14,Approved,Approved,130,229,Medium,In Progress
LA02471,Assam,Highway,101.1,85.5,2,25.1,6,95,57.4,69.1,14,Pending,Approved,0,176,Medium,In Progress
LA02472,Gujarat,Irrigation,80.6,80.2,2,38.6,2,73,67.5,54.5,25,Approved,Approved,53,139,Medium,In Progress
LA02473,Andhra Pradesh,Railway,336.0,23.5,3,37.5,0,347,29.1,8.9,58,Approved,Approved,77,268,Medium,Early Stage
LA02474,Uttar Pradesh,Metro,58.4,41.8,3,65.8,6,21,30.4,19.7,69,Approved,Approved,22,273,High,Early Stage
LA02475,Karnataka,Railway,68.6,40.2,2,22.0,5,23,12.0,22.0,26,Approved,Not Required,32,286,High,Early Stage
LA02476,Andhra Pradesh,Metro,74.0,81.6,3,46.6,2,38,76.2,63.8,59,Approved,Pending,0,81,Low,In Progress
LA02477,Bihar,Metro,29.4,93.7,4,5.4,3,32,67.9,89.3,35,Approved,Approved,6,55,Low,Near Completion
LA02478,Tamil Nadu,Highway,117.7,52.8,2,57.9,4,29,34.0,30.5,20,Approved,Approved,6,215,Medium,Early Stage
LA02479,Gujarat,Railway,47.1,81.5,4,19.3,2,12,63.5,72.1,28,Approved,Approved,35,88,Low,In Progress
LA02480,Karnataka,Power Transmission,55.4,47.3,5,60.4,2,46,40.0,33.9,73,Approved,Not Required,3,188,Medium,Early Stage
LA02481,Punjab,Metro,49.5,66.1,2,5.3,3,43,48.1,38.2,14,Approved,Approved,59,174,Medium,In Progress
LA02482,Assam,Power Transmission,54.7,80.3,4,32.3,2,44,72.6,66.6,70,Pending,Pending,0,185,Medium,In Progress
LA02483,Tamil Nadu,Metro,44.1,61.8,4,47.8,6,20,58.5,45.4,37,Approved,Approved,23,126,Medium,In Progress
LA02484,Rajasthan,Industrial Corridor,111.1,81.5,1,28.4,2,99,70.3,64.2,80,Not Required,Approved,0,111,Medium,In Progress
LA02485,Rajasthan,Highway,78.9,61.8,1,42.6,2,84,37.2,51.3,41,Pending,Not Required,125,250,Medium,In Progress
LA02486,Telangana,Irrigation,93.8,71.7,1,42.7,6,70,44.5,50.4,48,Approved,Approved,0,189,Medium,In Progress
LA02487,Uttar Pradesh,Highway,665.6,74.0,1,31.2,4,178,52.3,62.8,42,Approved,Approved,0,106,Medium,In Progress
LA02488,Gujarat,Highway,78.9,78.8,1,20.9,3,71,69.6,63.8,46,Approved,Approved,0,108,Medium,In Progress
LA02489,Bihar,Highway,150.5,48.1,2,27.5,4,128,19.2,47.5,54,Pending,Approved,16,329,High,Early Stage
LA02490,Telangana,Highway,165.8,58.2,2,48.9,1,79,48.4,59.4,35,Approved,Pending,55,206,Medium,Early Stage
LA02491,Rajasthan,Power Transmission,85.3,56.0,7,52.1,4,43,44.9,41.8,36,Approved,Approved,16,304,High,Early Stage
LA02492,Madhya Pradesh,Power Transmission,113.6,75.2,1,36.7,4,135,64.0,58.4,63,Approved,Pending,142,234,Medium,In Progress
LA02493,Uttarakhand,Industrial Corridor,91.6,67.1,0,42.1,3,52,55.2,49.7,33,Pending,Approved,75,225,Medium,In Progress
LA02494,Kerala,Highway,106.9,90.0,1,23.3,2,28,73.5,82.5,78,Pending,Not Required,108,59,Low,Near Completion
LA02495,Andhra Pradesh,Irrigation,54.7,92.7,2,13.4,1,24,62.8,76.3,53,Not Required,Approved,109,90,Medium,Near Completion
LA02496,Uttar Pradesh,Industrial Corridor,59.1,78.6,3,40.3,3,35,34.2,64.2,21,Pending,Pending,0,184,Medium,In Progress
LA02497,Chhattisgarh,Railway,91.3,55.5,3,33.5,2,65,34.5,20.2,63,Approved,Pending,34,223,Medium,Early Stage
LA02498,Assam,Metro,20.0,54.2,2,41.5,6,13,50.0,32.2,24,Approved,Pending,4,231,Medium,Early Stage
LA02499,Maharashtra,Industrial Corridor,321.1,80.3,2,32.3,2,313,80.1,82.7,57,Pending,Approved,34,107,Medium,In Progress
LA02500,Uttarakhand,Highway,564.9,65.8,2,50.3,2,589,49.6,47.0,42,Not Required,Not Required,12,134,Medium,In Progress
LA02501,Punjab,Metro,104.0,83.1,6,0.0,6,95,87.5,65.3,48,Pending,Pending,121,256,Medium,In Progress
LA02502,Gujarat,Industrial Corridor,158.5,51.7,2,51.9,5,87,42.0,51.8,50,Approved,Approved,138,266,Medium,Early Stage
LA02503,Jharkhand,Highway,225.6,58.1,2,32.6,3,100,38.4,45.7,41,Not Required,Approved,0,70,Low,Early Stage
LA02504,Karnataka,Railway,29.2,36.8,0,55.7,4,32,30.0,32.4,31,Pending,Approved,85,269,Medium,Early Stage
LA02505,Gujarat,Metro,198.2,52.8,1,18.3,1,138,37.7,5.0,59,Approved,Pending,27,51,Low,Early Stage
LA02506,Karnataka,Industrial Corridor,62.6,77.3,3,18.4,3,25,87.6,44.1,19,Pending,Not Required,54,122,Medium,In Progress
LA02507,West Bengal,Power Transmission,630.9,60.5,1,50.7,7,145,43.1,71.8,47,Pending,Pending,49,295,High,In Progress
LA02508,Kerala,Irrigation,76.7,19.6,0,73.2,1,32,12.3,8.7,34,Pending,Pending,66,399,High,Early Stage
LA02509,Andhra Pradesh,Airport,194.8,55.1,0,37.3,8,216,28.9,49.2,72,Approved,Approved,32,221,Medium,Early Stage
LA02510,Karnataka,Metro,77.4,72.5,3,50.5,1,85,70.0,68.9,35,Approved,Approved,58,177,Medium,In Progress
LA02511,Tamil Nadu,Airport,582.4,65.6,1,33.8,3,566,29.4,43.1,82,Approved,Not Required,26,114,Medium,In Progress
LA02512,Assam,Metro,58.2,35.2,3,54.5,6,47,5.4,14.4,28,Approved,Approved,92,350,High,Early Stage
LA02513,Himachal Pradesh,Highway,242.3,42.9,2,36.3,3,156,9.8,23.5,13,Pending,Pending,0,327,High,Early Stage
LA02514,Jharkhand,Industrial Corridor,153.3,90.9,0,14.4,2,177,48.0,96.1,14,Approved,Pending,48,29,Low,Near Completion
LA02515,Karnataka,Industrial Corridor,126.9,20.6,1,63.5,2,82,20.4,14.0,39,Approved,Pending,148,443,High,Early Stage
LA02516,Chhattisgarh,Metro,109.4,41.1,3,19.4,1,111,31.6,27.3,53,Pending,Approved,183,354,High,Early Stage
LA02517,Punjab,Irrigation,51.1,31.5,2,53.8,2,31,2.7,31.8,57,Pending,Pending,25,322,High,Early Stage
LA02518,Bihar,Industrial Corridor,20.0,76.2,3,33.3,0,23,56.5,55.7,72,Pending,Not Required,0,119,Medium,In Progress
LA02519,Karnataka,Railway,224.4,39.4,1,48.3,2,140,33.1,15.2,12,Approved,Not Required,0,202,Medium,Early Stage
LA02520,Himachal Pradesh,Highway,59.4,64.6,1,51.7,2,10,47.9,71.0,15,Pending,Approved,92,199,Medium,In Progress
LA02521,Andhra Pradesh,Highway,243.3,26.9,3,49.3,5,144,0.0,22.0,33,Approved,Approved,40,311,High,Early Stage
LA02522,Maharashtra,Railway,121.4,46.3,5,41.6,5,112,47.7,32.3,30,Pending,Approved,85,346,High,Early Stage
LA02523,Uttar Pradesh,Metro,249.7,55.4,3,34.6,3,140,50.7,27.5,66,Approved,Not Required,44,238,Medium,Early Stage
LA02524,Andhra Pradesh,Highway,178.0,29.2,3,50.2,7,126,21.3,17.3,49,Approved,Not Required,58,336,High,Early Stage
LA02525,Gujarat,Highway,20.0,56.1,0,37.1,1,8,61.2,30.1,30,Approved,Approved,108,204,Medium,Early Stage
LA02526,Rajasthan,Highway,151.8,83.7,2,17.2,3,55,79.3,60.7,80,Approved,Approved,47,76,Low,In Progress
LA02527,West Bengal,Irrigation,67.2,57.0,3,52.1,5,65,20.0,43.8,47,Approved,Approved,0,243,Medium,Early Stage
LA02528,Uttarakhand,Industrial Corridor,242.3,56.5,4,55.6,0,245,56.2,46.3,82,Approved,Pending,99,240,Medium,Early Stage
LA02529,Gujarat,Railway,148.8,54.6,3,53.6,3,50,29.2,37.2,35,Approved,Approved,100,251,Medium,Early Stage
LA02530,Odisha,Highway,150.3,93.1,1,27.3,2,118,51.1,69.9,15,Not Required,Pending,0,101,Medium,Near Completion
LA02531,Uttarakhand,Highway,71.4,77.3,1,15.7,3,46,63.0,39.8,81,Approved,Pending,34,154,Medium,In Progress
LA02532,Chhattisgarh,Highway,41.4,54.0,4,39.3,3,8,27.9,38.1,37,Not Required,Approved,43,254,Medium,Early Stage
LA02533,Uttarakhand,Railway,62.3,81.2,3,50.3,2,18,75.8,57.6,70,Approved,Approved,102,198,Medium,In Progress
LA02534,Tamil Nadu,Highway,20.0,82.5,2,22.0,1,10,66.3,56.4,17,Pending,Pending,85,157,Medium,In Progress
LA02535,Chhattisgarh,Railway,54.5,53.5,0,45.2,6,42,61.0,37.5,22,Approved,Not Required,0,188,Medium,Early Stage
LA02536,Himachal Pradesh,Power Transmission,25.9,68.4,1,14.3,2,23,48.1,72.1,48,Approved,Not Required,0,109,Medium,In Progress
LA02537,Rajasthan,Metro,26.5,78.0,2,33.5,3,17,73.8,79.6,49,Pending,Not Required,57,217,Medium,In Progress
LA02538,West Bengal,Irrigation,99.4,60.3,0,28.6,1,17,38.8,50.8,14,Pending,Not Required,76,205,Medium,In Progress
LA02539,Bihar,Highway,141.7,74.8,1,25.6,2,121,73.5,55.8,66,Not Required,Approved,0,62,Low,In Progress
